垫底厚度对全瓷嵌体修复应力分布影响的三维有限元分析	目的 通过对不同垫底厚度上颌前磨牙全瓷嵌体修复进行三维有限元分析,了解垫底厚度对全瓷嵌体修复应力分布的影响.方法 建立垫底厚度分别为0.5mm,1.0mm和1.5mm的上颌前磨牙邻(牙合)面缺损嵌体修复三维有限元模型,采用3种垫底材料,应用ANSYS10.0有限元分析软件,计算分析应用3种不同厚度垫底时,嵌体和剩余牙体组织的应力分布状况.结果 随着垫底厚度的变化,嵌体、牙釉质和牙本质的最大拉应力,以及粘结剂层的最大剪切力均发生变化.嵌体的最大拉应力、粘结剂层的最大剪切力随着垫底厚度的增加而逐渐增加,当垫底厚度为0.5mm时牙釉质中的最大拉应力最小,而牙本质中的最大拉应力最大.使用不同垫底材料时,随垫底厚度增加,嵌体中的最大拉应力上升的幅度有所不同,玻璃离子垫底组上升的幅度最大,复合体组次之,树脂垫底组上升幅度不明显.结论 弹性模量较低的垫底材料其厚度的变化对嵌体应力改变的影响明显,弹性模量高的垫底材料其厚度的变化对嵌体应力改变的影响不明显.	垫底_全瓷嵌体_有限元分析	口腔医学	医学
饲料苦荬菜的种植技术	 苦荬菜又名苦麻菜、凉麻、鹅菜、山莴苣、八月老.苦葜菜产量很高,在泰来县一年刈割3～4次,亩(667 m2)产鲜草6 000 kg.苦荬菜脆嫩多汁,全期不老,不仅适口性好,而且营养丰富,粗蛋白质含量约为20%左右.	饲料_苦荬菜_粗蛋白质含量_营养丰富_泰来县_适口性_山莴苣_鲜草_脆嫩_产量	畜牧学/兽医学	农学
税费改革中农村义务教育的经费状况调查	以减轻农民负担为目的的税费改革,在理顺国家、集体和农民的分配关系的同时,重构的财政体系对农村义务教育经费必然产生影响.由于东西部地区地方财政对农业的依赖程度不同,税费改革后农村义务教育经费存在较大差别:东部地区农村义务教育经费较以前更有保障并略有增加;西部地区则只能勉强维持现状,且历史遗留的巨大债务无法解决.	税费改革_农村义务教育_经费	教育学	教育学
居住区儿童活动场地设计探析	随着人们生活水平的提高，对居住环境也提出了更高的要求，进一步完善儿童活动场地设计成为城市居住区规划设计的重要内容。儿童活动场地设计要注重对场地的选择、布置以及内容设置和器具选择。本文将从4个方面探讨了居住区儿童活动场地的设计。	居住区_儿童活动场地_设计_安全性_娱乐性	园艺学	农学
西部人力资源深度开发的两个突破口	 现有的研究成果越来越清楚地表明,西部必须通过实施以人力资源优先开发为导向的发展战略,并以此为支撑来推动西部地区经济社会发展的整体演进,从而实现西部地区可持续的"跨越式"发展.然而,人力资源开发的体制性障碍并非抽象的共识和观念能够消除的,要实现人力资源的整体深度开发,西部必须进行体制创新,乃至体制革命.	西部人_人力资源开发_西部地区_经济社会发展_体制性障碍_优先开发_研究成果_体制革命_体制创新_深度开发_发展战略_跨越式_可持续_支撑_观念_地表	理论经济学	经济学
小鼠IL-23基因的克隆和在逆转录病毒中的表达	从肿瘤组织(含有活化的淋巴细胞)提取总RNA,经逆转录多聚酶链反应(RT-PCR)获得小鼠IL-23 cDNA.经DNA测序分析,证实该片段与GeneBank记载的IL-23 cDNA序列一致.将该目的基因插入LXSN逆转录病毒载体,并转染大肠杆菌DH5α中扩增,再感染ф2(ecotropic)和PA317(amphotropic)两种包装细胞,经G418筛选后获得表达IL-23分子的PA317阳性细胞克隆.通过用PCR、RT-PCR及Northern blot技术检测目的基因表达,结果表明,成功地将鼠IL-23 cDNA插入逆转录病毒载体,经转染两种包装细胞产生了高表达IL-23的PA317细胞克隆.该克隆细胞产生的逆转录病毒可进一步用于转染肿瘤细胞,为制备肿瘤疫苗奠定了基础.	逆转录病毒载体_IL-23_基因表达_包装细胞	基础医学/临床医学	医学
基于保护信息的城市电网故障元件定位方法	智能电网建设要求城市电网能灵活改变运行方式,在故障发生后能及时恢复对失电负荷的供电.通过对城市电网的运行方式特点和保护动作信息进行分析,建立保护与元件的双向关联模型,以及保护与可能故障元件的关联矩阵模型,提出利用该模型计算所有可能故障元件的故障可信度,以该指标定位城市电网中的故障元件.将保护分为确定性保护和非确定性保护,通过扩大确定性保护在关联矩阵中的取值来避免故障信息在计算过程中被湮灭,以处理拒动和多重故障等复杂情况.实际城市电网的多个案例仿真分析结果表明,关联矩阵中充分包含了故障信息,提出的城市电网故障元件定位方法简单实用.	城市电网_自愈控制_故障元件定位_保护信息_关联矩阵_多重故障	电气工程	工学
傅志泉教授论治胃食管反流病经验	介绍傅志泉教授治疗胃食管反流病经验.傅志泉教授认为胃食管反流病当属中医“吐酸”“嘈杂”“反胃”的范畴.诊治上,强调寒热错杂、肝郁气滞、肝火犯胃、脾胃虚弱是该病的主要病机;治疗上,主张以消痞调胃为治,理气和胃为要,清肝护胃取效,补气益胃建功等治法;选方用药上,惯用药对配伍,别有独到,效如桴鼓;并阐述了胃食管反流病诊治调护之经验,附验案分析一则以飨同道.	名医经验_傅志泉_胃食管反流病_中医治法	中医学/中药学	医学
玉露水蜜桃冬季管理技术	玉露水蜜桃是福建省龙岩市新罗区岩山乡的传统名果,是从引进的奉化玉露水蜜桃中优选单株培育而成,被誉为“琼浆玉露”.本文阐述了其主要特征特性,介绍了其冬季管理技术,在施冬肥、台面整理、冬季修剪、冬季清园及树干刷白等方面提出了具体的技术措施,以期为该技术的推广应用提供参考.	玉露水蜜桃_冬季_管理技术	园艺学	农学
3-[P-(P-(P-甲氧基苯乙炔基)苯乙炔基)苯氧基]丙烯酸丙酯合成与表征	以对甲氧基苯乙炔、对溴苯酚、3-氯-1-丙醇和甲基丁炔醇等为原料,通过williamson反应、Sonogashina和酯化等反应合成3[P-(P-(P-甲氧基苯乙炔基)苯乙炔基)苯氧基]丙烯酸丙酯.用元素分析,IR和1HNMR等手段对产物的组成和结构进行了表征,并讨论反应物量、催化剂等因素对产率的影响.	对甲氧基苯乙炔_Sonogashina反应_酯化反应_3-[P-(P-(P-甲氧基苯乙炔基)苯乙炔基)苯氧基]丙烯酸丙酯	化学/化学工程与技术	工学
历史研究：从过程描述向理论描述的转化	史学理论是历史研究的重要组成部分，没有珲论就没有历史科学。在当代历史研究中，十分重视从历史过程的描述向理论的描述转化。这种转化，有着广阔的社会历史背景和深刻的……	历史科学_过程描述_理论描述_转化_史学理论_当代历史_组成	历史学	历史学
云南红豆杉裸根苗和容器苗造林对比试验	2012年采用2年生云南红豆杉Taxus yunnanensis实生裸根苗和容器苗造林,连续3 a观测其保存率和生长指标,研究裸根苗与容器苗造林成效.结果表明,两种苗的造林成活率均在95%以上,两者间无显著差异(P﹥0.05);1年后裸根苗的苗高生长量与容器苗相比无显著差异,2年后地径的增长量无显著差异,而造林成本低于容器苗;裸根苗造林有3个月的缓苗期,在缓苗期加强水分管理以提高造林成活率;试验发现云南红豆杉的年生长周期可以划分为慢速生长期、快速生长期和生长基本停滞期3个时期,依据生长周期的划分,在有灌溉的条件下,每年的3-4月为裸根苗最适宜造林期.	云南红豆杉_裸根苗_容器苗_成活率_保存率_苗高_地径_生长量	林学/林业工程	农学
论体育教学的有效性及其策略	 近些年随着我国高等教育的快速发展,高校体育发生了悄然变革,观念改变、角色转变、内容更新、手段变革等,都给高校体育注入了新的活力.然而,高校体育教育的状况如何,体育教学的效率到底有多高?我国高校体育理论界的部分专家、学者,对学校体育教学的效率问题做了比较研究,发现了一些令人担忧的问题.提高教学质量是高校体育一个永恒的主题,质量与效果、效率、效益密不可分.	高校体育_教学的有效性_体育教学_效率问题_教学质量_体育理论_体育教育_内容更新_角色转变_观念改变_高等教育_变革_比较研究_状况_专家_主题_学者_学校_效益	体育学	教育学
反相高效液相色谱法测定清开灵注射液中黄芩苷的含量	目的:建立清开灵注射液中黄芩苷含量的反相高效液相色谱测定方法,以控制该制剂的质量.方法:以C18化学键合硅胶柱为固定相,甲醇-水-醋酸(45∶55∶1)为流动相,检测波长为274nm.结果:黄芩苷在0.25～2.5μg/ml范围内线性关系良好,r=0.9992,平均加样回收率为98.4%(n=5),RSD=1.5%(n=5).结论:本方法测定结果准确,重复性好.	反相高效液相色谱法_清开灵注射液_黄芩苷_含量	药学	医学
试论园林铺装工程施工技术	近年来,我国城市绿化建设越来越多,园林是最重要的城市绿化项目,因此其施工要求较高.园林铺装工程主要由园路铺装和广场铺装两部分组成,园林铺装工程由于使用的施工材料、施工工艺的不同,产生了风格迥异的园林.本文就园林铺装工程中常用的施工技术进行探讨.	园林_铺装工程_施工技术	园艺学	农学
OpenCV在条烟视觉检测系统中的应用	条烟视觉检测系统是安装在条包生产线上,在条包装箱之前,对其外观缺陷进行检测的一种专用设备.系统可以对生产线上的条包进行实时检测,并及时剔除外观有缺陷的产品,具有高速、高效、准确的优点.该检测系统是集机械、光电、计算机、通信等技术为一体自动化检测系统,系统具有高速、高效、准确的优点,它的使用不仅可以提高烟草生产企业的自动化程度,还可以降低工人的劳动程度,改善工作环境,保证产品的质量.对常见条烟检测项进行了算法设计,并利用某公司的开源计算机视觉库OpenCV进行算法实现,提高了检测速度和精度.	OpenCV_条烟检测_机器视觉_图像处理	机械工程	工学
温室农用机器人的路径检测	为实现温室中基于单目视觉的机器人自适应导航,运用Susan算子点检测的方法,融合Hough变换,提出了温室环境中的路径导航线的生成算法,并将标准Susan算子改造成适应与Hough变换的二值化形式.通过对温室中113幅图像进行实验检测可知,采用此方法可有效地检测机器人导航路径,且路径检测的识别率为94%,平均导航角为0.192 2°.	温室_Susan算子_Hough变换_路径检测	农业工程	工学
